SIPARIS_ADEDI,GIYSI_GRUBU,GIYSI_CINSI,GIYSI_CINSI_DETAYI,UretimID,ModelAdi,PersonelNo,ModelTipAdi,OperAdi,MakinaTipi,Uretim,Etut,BirimUretimZamani
15910,BAYAN,Bluz,Uzun Kollu,116090,2220847 BEGONIA BLUZ,133,T-SHIRT,ETEK UCU KIVIRMA,DÜZ,141,31.3,30.11
22113,ÇOCUK,Elbise,3/4 kol,105546,SBKS24DSPO2-BUB59 ELBISE,87,ELBISE,KOL LASTIK TAKMA,OVERLOK,105,24.0,30.1
4980,BAYAN,T-Shirt,Uzun Kol,143165,CDKW24HLELO -CLP91  LEOPARD TSHIRT,300,T-SHIRT,OMUZ ÇATMA,DÜZ,1237,24.0,30.1
27981,BAYAN,T-Shirt,Kısa Kol,114035,2222518 AMBER CEPLI T-SHIRT,319,T-SHIRT,KOL TAKMA,OVERLOK,295,40.0,30.1
27981,BAYAN,T-Shirt,Kısa Kol,111570,2222518 AMBER CEPLI T-SHIRT,171,T-SHIRT,SON KALITE KONTROL,MANUEL,1212,20.0,30.1
19824,ÇOCUK,T-Shirt,Kısa Kol,102399,2225249 BUBBLE TEE T-SHIRT,493,T-SHIRT,TALIMAT TAKMA,DÜZ,268,16.0,30.09
6412,BEBEK,T-Shirt,Kısa Kol,110408,MSBS24HMACR-BXC21 BABY TSHIRT,95,T-SHIRT,YAKA BEDENE TUTTURMA,DÜZ,1051,22.5,30.09
23502,BAYAN,Bodysuit,Uzun Kollu,161148,2231665 OBONODY ZIBIN,386,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,927,31.0,30.09
14162,BAYAN,T-Shirt,Uzun Kol,105395,CDKS24HDONU-BXA79 T-SHIRT,417,T-SHIRT,IPLIK TEMIZLEME,IPLIK TEMIZLEME,670,20.0,30.09
46432,ÇOCUK,Elbise,Askılı elbise,128031,2218178 ASKILI BÜRÜMCÜK ELBISE,26,ELBISE,ÖN ARKA ÇIMA,REÇME,985,21.0,30.09
29172,BAYAN,Elbise,Kısa kollu elbise,116507,2222546 BEGOTANA ELBISE,537,ELBISE,ARKA ORTA ÇATMA,DÜZ,1270,20.0,30.08
4402,BAYAN,Elbise,Kısa kollu elbise,151382,2228557 JISSO ELBISE,510,ELBISE,SON KALITE KONTROL,MANUEL,584,22.0,30.08
20625,ÇOCUK,T-Shirt,Kısa Kol,109841,2219642 VARAK BASKILI T-SHIRT,501,T-SHIRT,ÖN KALITE KONTROL,MANUEL,73,36.0,30.08
14170,ÇOCUK,Sweatshirt,Kapşonsuz,103442,CVKS24SSP22-BVE32 SWEATSHIRT,196,T-SHIRT,IPLIK TEMIZLEME,IPLIK TEMIZLEME,1032,20.0,30.08
15910,BAYAN,Bluz,Uzun Kollu,113176,2220847 BEGONIA BLUZ,243,T-SHIRT,TALIMAT TAKMA,DÜZ,1058,23.2,30.07
14170,ÇOCUK,Sweatshirt,Kapşonsuz,106199,CVKS24SSP22-BVE32 SWEATSHIRT,56,T-SHIRT,KOL MANSET TAKMA,OVERLOK,583,30.0,30.07
12711,ÇOCUK,T-Shirt,Kısa Kol,119227,2225749 KROSE YAKALI SHIRT,67,T-SHIRT,KOL FIRFIR SILIKON,OVERLOK,55,20.0,30.07
22113,ÇOCUK,Elbise,3/4 kol,106679,SBKS24DSPO2-BUB59 ELBISE,369,ELBISE,ARKA KOL TAKMA,OVERLOK,433,24.0,30.07
20625,ÇOCUK,T-Shirt,Kısa Kol,109009,2219642 VARAK BASKILI T-SHIRT,387,T-SHIRT,YAN ÇATMA,OVERLOK,420,30.0,30.05
46432,ÇOCUK,Elbise,Askılı elbise,127837,2218178 ASKILI BÜRÜMCÜK ELBISE,3,ELBISE,KOL EVI ÇIMA,DÜZ,854,21.0,30.05
19349,BAYAN,T-Shirt,Uzun Kol,159133,2226835 CHAIKA BLUZ,612,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,1016,27.0,30.05
22113,ÇOCUK,Elbise,3/4 kol,106502,SBKS24DSPO2-BUB59 ELBISE,287,ELBISE,KOL AGZI GAZI,DÜZ,1056,30.0,30.05
29172,BAYAN,Elbise,Kısa kollu elbise,119253,2222546 BEGOTANA ELBISE,104,ELBISE,YAKA BASMA,DÜZ,1033,26.0,30.05
46432,ÇOCUK,Elbise,Askılı elbise,127077,2218178 ASKILI BÜRÜMCÜK ELBISE,548,ELBISE,ÖN ARKA TULUM,REÇME,1068,24.0,30.04
29172,BAYAN,Elbise,Kısa kollu elbise,114657,2222546 BEGOTANA ELBISE,63,ELBISE,ETEK UCU SÜRFILE,OVERLOK,623,22.0,30.04
9476,BAYAN,Elbise,uzun kollu elbise,148626,CDKW24DTURQ-CLP18 SIYAH ELBISE,181,ELBISE,YIRTMAÇ YERI SÜRFILE,DÜZ,1259,20.0,30.03
4402,BAYAN,Elbise,Kısa kollu elbise,151888,2228557 JISSO ELBISE,493,ELBISE,TALIMAT TAKMA,DÜZ,740,22.0,30.03
27981,BAYAN,T-Shirt,Kısa Kol,111598,2222518 AMBER CEPLI T-SHIRT,74,T-SHIRT,YAKA BIYE,REÇME,827,20.0,30.02
1180,ÇOCUK,T-Shirt,Tanktop,115997,144492075 METALIC ATLET,194,T-SHIRT,OMUZ ÇATMA,OVERLOK,380,20.0,30.02
19824,ÇOCUK,T-Shirt,Kısa Kol,102653,2225249 BUBBLE TEE T-SHIRT,333,T-SHIRT,IPLIK TEMIZLEME,IPLIK TEMIZLEME,303,18.0,30.02
46432,ÇOCUK,Elbise,Askılı elbise,128535,2218178 ASKILI BÜRÜMCÜK ELBISE,441,ELBISE,KOL KISTIRMA,DÜZ,1044,20.0,30.02
24118,ÇOCUK,T-Shirt,Uzun Kol,161962,308634 TURTLE TSHIRRT,544,T-SHIRT,KOL TAKMA,OVERLOK,505,30.0,30.01
29172,BAYAN,Elbise,Kısa kollu elbise,118897,2222546 BEGOTANA ELBISE,104,ELBISE,YAKA BASMA,DÜZ,1058,26.0,30.01
20625,ÇOCUK,T-Shirt,Kısa Kol,109170,2219642 VARAK BASKILI T-SHIRT,495,T-SHIRT,ETEK UCU MENDIL,REÇME,900,24.0,30.01
46432,ÇOCUK,Elbise,Askılı elbise,127358,2218178 ASKILI BÜRÜMCÜK ELBISE,87,ELBISE,ALT ETEK BIRLESTIRME,DÜZ,1080,30.0,30.0
29172,BAYAN,Elbise,Kısa kollu elbise,114879,2222546 BEGOTANA ELBISE,192,ELBISE,SON KALITE KONTROL,MANUEL,9,18.0,30.0
46432,ÇOCUK,Elbise,Askılı elbise,127359,2218178 ASKILI BÜRÜMCÜK ELBISE,115,ELBISE,ALT ETEK BIRLESTIRME,DÜZ,1080,30.0,30.0
46432,ÇOCUK,Elbise,Askılı elbise,136133,2218178 ASKILI BÜRÜMCÜK ELBISE,537,ELBISE,YAN ÇATMA,OVERLOK,924,24.82,30.0
8650,BAYAN,Elbise,Kısa kollu elbise,123600,HVLS24RTURQ CET84 HAMILE ELBISESI,436,ELBISE,KOL KISTIRMA,DÜZ,1049,24.0,29.99
4887,ÇOCUK,Sweatshirt,Kapşonlu,150269,2230347 KAPSONLU SWEAT,535,T-SHIRT,IPLIK TEMIZLEME,IPLIK TEMIZLEME,821,20.0,29.99
14170,ÇOCUK,Sweatshirt,Kapşonsuz,105013,CVKS24SSP22-BVE32 SWEATSHIRT,449,T-SHIRT,SON KALITE KONTROL,MANUEL,318,20.0,29.99
23502,BAYAN,Bodysuit,Uzun Kollu,160739,2231665 OBONODY ZIBIN,386,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,1025,31.0,29.99
4887,ÇOCUK,Sweatshirt,Kapşonlu,151042,2230347 KAPSONLU SWEAT,209,T-SHIRT,KAPSON TAKMA,OVERLOK,698,30.0,29.99
46432,ÇOCUK,Elbise,Askılı elbise,128377,2218178 ASKILI BÜRÜMCÜK ELBISE,61,ELBISE,ÖN ARKA TULUM,REÇME,700,27.0,29.99
19349,BAYAN,T-Shirt,Uzun Kol,157344,2226835 CHAIKA BLUZ,333,T-SHIRT,IPLIK TEMIZLEME,IPLIK TEMIZLEME,1053,20.0,29.99
20625,ÇOCUK,T-Shirt,Kısa Kol,109143,2219642 VARAK BASKILI T-SHIRT,428,T-SHIRT,KOL MENDIL OVERLOK,OVERLOK,900,24.0,29.98
29172,BAYAN,Elbise,Kısa kollu elbise,116220,2222546 BEGOTANA ELBISE,24,ELBISE,OMUZ ÇATMA,OVERLOK,1054,24.0,29.98
4887,ÇOCUK,Sweatshirt,Kapşonlu,151061,2230347 KAPSONLU SWEAT,519,T-SHIRT,KAPSON BEDEN TUTTURM,DÜZ,783,21.0,29.98
6412,BEBEK,T-Shirt,Kısa Kol,110263,MSBS24HMACR-BXC21 BABY TSHIRT,462,T-SHIRT,ETEK REÇME,REÇME,863,24.0,29.97
46432,ÇOCUK,Elbise,Askılı elbise,127902,2218178 ASKILI BÜRÜMCÜK ELBISE,117,ELBISE,KOL EVI ÇIMA,DÜZ,790,21.0,29.97
24118,ÇOCUK,T-Shirt,Uzun Kol,162790,308634 TURTLE TSHIRRT,540,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,1252,30.0,29.97
19349,BAYAN,T-Shirt,Uzun Kol,158411,2226835 CHAIKA BLUZ,540,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,1050,27.0,29.97
22113,ÇOCUK,Elbise,3/4 kol,105407,SBKS24DSPO2-BUB59 ELBISE,243,ELBISE,TALIMAT TAKMA,DÜZ,1070,20.0,29.96
20625,ÇOCUK,T-Shirt,Kısa Kol,107755,2219642 VARAK BASKILI T-SHIRT,372,T-SHIRT,YAKA TAKMA,OVERLOK,915,22.5,29.96
4980,BAYAN,T-Shirt,Uzun Kol,145329,CDKW24HLELO -CLP91  LEOPARD TSHIRT,184,T-SHIRT,FIRMA ETIKET TAKMA,DÜZ,605,15.0,29.96
46432,ÇOCUK,Elbise,Askılı elbise,134684,2218178 ASKILI BÜRÜMCÜK ELBISE,21,ELBISE,KOL KISTIRMA,DÜZ,148,20.0,29.96
6412,BEBEK,T-Shirt,Kısa Kol,110015,MSBS24HMACR-BXC21 BABY TSHIRT,449,T-SHIRT,ÖN KALITE KONTROL,MANUEL,49,36.0,29.96
6412,BEBEK,T-Shirt,Kısa Kol,110705,MSBS24HMACR-BXC21 BABY TSHIRT,417,T-SHIRT,IPLIK TEMIZLEME,IPLIK TEMIZLEME,874,20.0,29.95
9476,BAYAN,Elbise,uzun kollu elbise,146870,CDKW24DTURQ-CLP18 SIYAH ELBISE,458,ELBISE,YIRTMAÇ ÜSTÜ EMNIYET,DÜZ,1234,20.0,29.95
9143,BAYAN,Elbise,Kısa kollu elbise,137308,ARLW24RBATO MATERNITY HAMILE ELBISE,209,ELBISE,YAKA LASTIK TAKMA,DÜZ,1228,24.0,29.94
23502,BAYAN,Bodysuit,Uzun Kollu,160448,2231665 OBONODY ZIBIN,513,T-SHIRT,OMUZ BÜZGÜ,DÜZ,1233,24.0,29.94
29172,BAYAN,Elbise,Kısa kollu elbise,118325,2222546 BEGOTANA ELBISE,526,ELBISE,YAKA BASMA,DÜZ,1065,26.0,29.93
6412,BEBEK,T-Shirt,Kısa Kol,109926,MSBS24HMACR-BXC21 BABY TSHIRT,461,T-SHIRT,OMUZ YERI SÜRFLE,OVERLOK,388,15.0,29.93
15910,BAYAN,Bluz,Uzun Kollu,111506,2220847 BEGONIA BLUZ,87,T-SHIRT,YAKA LASTIK TAKMA,REÇME,197,20.0,29.93
14170,ÇOCUK,Sweatshirt,Kapşonsuz,105091,CVKS24SSP22-BVE32 SWEATSHIRT,327,T-SHIRT,ÖN KALITE KONTROL,MANUEL,331,40.0,29.93
19824,ÇOCUK,T-Shirt,Kısa Kol,102898,2225249 BUBBLE TEE T-SHIRT,333,T-SHIRT,IPLIK TEMIZLEME,IPLIK TEMIZLEME,436,18.0,29.92
20625,ÇOCUK,T-Shirt,Kısa Kol,108948,2219642 VARAK BASKILI T-SHIRT,329,T-SHIRT,ÖN KALITE KONTROL,MANUEL,123,36.0,29.91
14402,ÇOCUK,Sweatshirt,Kapşonsuz,155399,CVKW24SGPAR-CPL95 BASKILI SWEAT,171,T-SHIRT,SON KALITE KONTROL,MANUEL,151,24.0,29.91
15910,BAYAN,Bluz,Uzun Kollu,112485,2220847 BEGONIA BLUZ,87,T-SHIRT,YAKA LASTIK TAKMA,REÇME,809,20.0,29.91
19349,BAYAN,T-Shirt,Uzun Kol,158418,2226835 CHAIKA BLUZ,333,T-SHIRT,IPLIK TEMIZLEME,IPLIK TEMIZLEME,963,20.0,29.9
27981,BAYAN,T-Shirt,Kısa Kol,112873,2222518 AMBER CEPLI T-SHIRT,196,T-SHIRT,IPLIK TEMIZLEME,IPLIK TEMIZLEME,1237,27.0,29.89
19824,ÇOCUK,T-Shirt,Kısa Kol,105845,2225249 BUBBLE TEE T-SHIRT,508,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,314,30.0,29.89
15910,BAYAN,Bluz,Uzun Kollu,115191,2220847 BEGONIA BLUZ,44,T-SHIRT,FIRMA ETIKET TAKMA,DÜZ,1200,24.0,29.88
14170,ÇOCUK,Sweatshirt,Kapşonsuz,105488,CVKS24SSP22-BVE32 SWEATSHIRT,147,T-SHIRT,FIRFIR BÜZGÜ,DÜZ,1045,24.0,29.87
29172,BAYAN,Elbise,Kısa kollu elbise,120901,2222546 BEGOTANA ELBISE,537,ELBISE,ARKA ORTA ÇATMA,DÜZ,133,20.0,29.87
14402,ÇOCUK,Sweatshirt,Kapşonsuz,154908,CVKW24SGPAR-CPL95 BASKILI SWEAT,171,T-SHIRT,SON KALITE KONTROL,MANUEL,884,24.0,29.87
20625,ÇOCUK,T-Shirt,Kısa Kol,109360,2219642 VARAK BASKILI T-SHIRT,387,T-SHIRT,YAN ÇATMA,OVERLOK,874,30.0,29.86
15910,BAYAN,Bluz,Uzun Kollu,116793,2220847 BEGONIA BLUZ,511,T-SHIRT,SON KALITE KONTROL,MANUEL,445,17.0,29.86
29172,BAYAN,Elbise,Kısa kollu elbise,119786,2222546 BEGOTANA ELBISE,545,ELBISE,SON KALITE KONTROL,MANUEL,1048,18.0,29.86
46432,ÇOCUK,Elbise,Askılı elbise,127854,2218178 ASKILI BÜRÜMCÜK ELBISE,51,ELBISE,ÖN ARKA TULUM,REÇME,677,24.0,29.85
27981,BAYAN,T-Shirt,Kısa Kol,111982,2222518 AMBER CEPLI T-SHIRT,171,T-SHIRT,SON KALITE KONTROL,MANUEL,193,20.0,29.85
27981,BAYAN,T-Shirt,Kısa Kol,113431,2222518 AMBER CEPLI T-SHIRT,458,T-SHIRT,KOL KISTIRMA,DÜZ,991,24.0,29.85
6412,BEBEK,T-Shirt,Kısa Kol,110913,MSBS24HMACR-BXC21 BABY TSHIRT,95,T-SHIRT,YAKA BEDENE TUTTURMA,DÜZ,444,22.5,29.85
14162,BAYAN,T-Shirt,Uzun Kol,104308,CDKS24HDONU-BXA79 T-SHIRT,213,T-SHIRT,KOL KISTIRMA,DÜZ,1281,24.0,29.84
19349,BAYAN,T-Shirt,Uzun Kol,157548,2226835 CHAIKA BLUZ,448,T-SHIRT,OMUZ ÇATMA,OVERLOK,375,16.0,29.84
9143,BAYAN,Elbise,Kısa kollu elbise,137392,ARLW24RBATO MATERNITY HAMILE ELBISE,587,ELBISE,TALIMAT TAKMA,DÜZ,1069,27.0,29.83
23502,BAYAN,Bodysuit,Uzun Kollu,159355,2231665 OBONODY ZIBIN,513,T-SHIRT,OMUZ BÜZGÜ,DÜZ,1058,24.0,29.83
20625,ÇOCUK,T-Shirt,Kısa Kol,108524,2219642 VARAK BASKILI T-SHIRT,184,T-SHIRT,OMUZ ÇATMA,OVERLOK,60,24.0,29.83
20625,ÇOCUK,T-Shirt,Kısa Kol,109842,2219642 VARAK BASKILI T-SHIRT,479,T-SHIRT,ÖN KALITE KONTROL,MANUEL,640,36.0,29.81
4000,ÇOCUK,Elbise,Kısa kollu elbise,117400,144430499 MIDI TUTU DRESS TÜL ELBISE,433,ELBISE,ÜST YAN ÇATMA,OVERLOK,352,27.0,29.81
46432,ÇOCUK,Elbise,Askılı elbise,128156,2218178 ASKILI BÜRÜMCÜK ELBISE,117,ELBISE,ARKA KOL EVI ÇIMA,OVERLOK,665,20.0,29.8
19349,BAYAN,T-Shirt,Uzun Kol,158266,2226835 CHAIKA BLUZ,224,T-SHIRT,ÖN KALITE KONTROL,MANUEL,862,36.0,29.79
13564,BAYAN,T-Shirt,Kısa Kol,111159,2222514 GIZELLI TEK KOLLI TSHIRT,490,T-SHIRT,YAN ÇATMA,OVERLOK,36,20.0,29.78
23502,BAYAN,Bodysuit,Uzun Kollu,159708,2231665 OBONODY ZIBIN,430,T-SHIRT,YAKA BASMA,DÜZ,1003,27.0,29.78
14402,ÇOCUK,Sweatshirt,Kapşonsuz,153075,CVKW24SGPAR-CPL95 BASKILI SWEAT,588,T-SHIRT,BIYE UCU TUTTURMA,DÜZ,18,24.0,29.78
4000,ÇOCUK,Elbise,Kısa kollu elbise,117449,144430499 MIDI TUTU DRESS TÜL ELBISE,207,ELBISE,TÜL YAN ÇATMA,OVERLOK,1300,25.0,29.77
15910,BAYAN,Bluz,Uzun Kollu,115872,2220847 BEGONIA BLUZ,499,T-SHIRT,IPLIK TEMIZLEME,IPLIK TEMIZLEME,684,24.0,29.77
29172,BAYAN,Elbise,Kısa kollu elbise,114923,2222546 BEGOTANA ELBISE,24,ELBISE,OMUZ ÇATMA,OVERLOK,909,24.0,29.77
9476,BAYAN,Elbise,uzun kollu elbise,146592,CDKW24DTURQ-CLP18 SIYAH ELBISE,462,ELBISE,ETEK REÇME,REÇME,1012,24.0,29.76
9143,BAYAN,Elbise,Kısa kollu elbise,137919,ARLW24RBATO MATERNITY HAMILE ELBISE,286,ELBISE,ILIK AÇMA,ILIK MAKINESI,1178,24.0,29.76
29172,BAYAN,Elbise,Kısa kollu elbise,115544,2222546 BEGOTANA ELBISE,52,ELBISE,IPLIK TEMIZLEME,IPLIK TEMIZLEME,1075,24.0,29.76
4887,ÇOCUK,Sweatshirt,Kapşonlu,151038,2230347 KAPSONLU SWEAT,368,T-SHIRT,OMUZ ÇATMA,OVERLOK,838,20.0,29.76
24118,ÇOCUK,T-Shirt,Uzun Kol,161599,308634 TURTLE TSHIRRT,467,T-SHIRT,ETEK UCU MENDIL,REÇME,438,20.0,29.75
6412,BEBEK,T-Shirt,Kısa Kol,110707,MSBS24HMACR-BXC21 BABY TSHIRT,444,T-SHIRT,CEP TAKMA,DÜZ,1275,24.0,29.75
11635,BAYAN,Tulum,Kısa Kollu Tulum,125487,2223370 DILAMON ELBISE,317,ELBISE,FIRMA ETIKET TAKMA,DÜZ,686,20.0,29.75
14170,ÇOCUK,Sweatshirt,Kapşonsuz,104502,CVKS24SSP22-BVE32 SWEATSHIRT,329,T-SHIRT,SON KALITE KONTROL,MANUEL,872,20.0,29.74
29172,BAYAN,Elbise,Kısa kollu elbise,117228,2222546 BEGOTANA ELBISE,21,ELBISE,BRIT TAKMA,DÜZ,560,20.0,29.74
4637,BAYAN,Elbise,Kolsuz elbise,122911,2222617 BARILAN ELBISE,138,ELBISE,ARKA ORTA ÇATMA,OVERLOK,145,27.0,29.73
20625,ÇOCUK,T-Shirt,Kısa Kol,109327,2219642 VARAK BASKILI T-SHIRT,319,T-SHIRT,KOL TAKMA,OVERLOK,420,27.0,29.73
12711,ÇOCUK,T-Shirt,Kısa Kol,116847,2225749 KROSE YAKALI SHIRT,65,T-SHIRT,DAMLA V BIYE,REÇME,252,16.0,29.73
13392,BAYAN,T-Shirt,Kısa Kol,140294,CDKW24HDNDR KIRMIZI TSHIRT,386,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,1080,27.0,29.72
20625,ÇOCUK,T-Shirt,Kısa Kol,107786,2219642 VARAK BASKILI T-SHIRT,490,T-SHIRT,OMUZ ÇATMA,OVERLOK,240,24.0,29.72
5194,ÇOCUK,Elbise,Kolsuz elbise,125312,2225757-2LI BÜRÜMCEK ELBISE,490,ELBISE,ARKA ORTA ÇATMA,OVERLOK,133,28.0,29.71
24118,ÇOCUK,T-Shirt,Uzun Kol,162315,308634 TURTLE TSHIRRT,427,T-SHIRT,KOL TAKMA,OVERLOK,1253,30.0,29.71
8650,BAYAN,Elbise,Kısa kollu elbise,124701,HVLS24RTURQ CET84 HAMILE ELBISESI,436,ELBISE,KOL KISTIRMA,DÜZ,986,24.0,29.71
11635,BAYAN,Tulum,Kısa Kollu Tulum,123530,2223370 DILAMON ELBISE,157,ELBISE,YAKA BIYE,REÇME,344,18.0,29.7
20625,ÇOCUK,T-Shirt,Kısa Kol,107642,2219642 VARAK BASKILI T-SHIRT,207,T-SHIRT,OMUZ ÇATMA,OVERLOK,1016,24.0,29.69
23502,BAYAN,Bodysuit,Uzun Kollu,161433,2231665 OBONODY ZIBIN,386,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,930,31.0,29.69
9476,BAYAN,Elbise,uzun kollu elbise,149878,CDKW24DTURQ-CLP18 SIYAH ELBISE,417,ELBISE,IPLIK TEMIZLEME,IPLIK TEMIZLEME,1013,24.0,29.69
13392,BAYAN,T-Shirt,Kısa Kol,141199,CDKW24HDNDR KIRMIZI TSHIRT,462,T-SHIRT,KOL REÇME,REÇME,925,25.0,29.68
9143,BAYAN,Elbise,Kısa kollu elbise,136946,ARLW24RBATO MATERNITY HAMILE ELBISE,95,ELBISE,ETEK REÇME,REÇME,352,24.0,29.68
22113,ÇOCUK,Elbise,3/4 kol,108870,SBKS24DSPO2-BUB59 ELBISE,287,ELBISE,KOL AGZI GAZI,DÜZ,1058,30.0,29.67
22113,ÇOCUK,Elbise,3/4 kol,106386,SBKS24DSPO2-BUB59 ELBISE,273,ELBISE,ARKA KOL TAKMA,OVERLOK,3,24.0,29.67
19349,BAYAN,T-Shirt,Uzun Kol,157545,2226835 CHAIKA BLUZ,193,T-SHIRT,YAKA MENDIL OVERLOK,OVERLOK,428,20.0,29.67
46432,ÇOCUK,Elbise,Askılı elbise,128546,2218178 ASKILI BÜRÜMCÜK ELBISE,548,ELBISE,ÖN ARKA TULUM,REÇME,1050,27.0,29.66
15910,BAYAN,Bluz,Uzun Kollu,115574,2220847 BEGONIA BLUZ,44,T-SHIRT,FIRMA ETIKET TAKMA,DÜZ,1050,24.0,29.66
8650,BAYAN,Elbise,Kısa kollu elbise,125094,HVLS24RTURQ CET84 HAMILE ELBISESI,161,ELBISE,YAKA BIYE,REÇME,268,24.0,29.66
19349,BAYAN,T-Shirt,Uzun Kol,158502,2226835 CHAIKA BLUZ,448,T-SHIRT,OMUZ ÇATMA,OVERLOK,1080,16.0,29.66
15910,BAYAN,Bluz,Uzun Kollu,114642,2220847 BEGONIA BLUZ,130,T-SHIRT,ETEK UCU KIVIRMA,DÜZ,1253,31.3,29.66
20625,ÇOCUK,T-Shirt,Kısa Kol,107528,2219642 VARAK BASKILI T-SHIRT,194,T-SHIRT,YAKA ALT KAPAMA,OVERLOK,417,18.0,29.66
4980,BAYAN,T-Shirt,Uzun Kol,144946,CDKW24HLELO -CLP91  LEOPARD TSHIRT,461,T-SHIRT,KOL REÇME,REÇME,1200,24.0,29.66
9143,BAYAN,Elbise,Kısa kollu elbise,137577,ARLW24RBATO MATERNITY HAMILE ELBISE,519,ELBISE,KOL ALTI EMNIYET,DÜZ,833,24.0,29.65
4402,BAYAN,Elbise,Kısa kollu elbise,152032,2228557 JISSO ELBISE,510,ELBISE,SON KALITE KONTROL,MANUEL,613,22.0,29.65
19824,ÇOCUK,T-Shirt,Kısa Kol,102496,2225249 BUBBLE TEE T-SHIRT,186,T-SHIRT,FIRMA ETIKET TAKMA,DÜZ,1010,17.0,29.65
9476,BAYAN,Elbise,uzun kollu elbise,148329,CDKW24DTURQ-CLP18 SIYAH ELBISE,569,ELBISE,BEDEN ETIKET TAKMA,DÜZ,766,17.0,29.64
19824,ÇOCUK,T-Shirt,Kısa Kol,106104,2225249 BUBBLE TEE T-SHIRT,508,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,699,30.0,29.64
46432,ÇOCUK,Elbise,Askılı elbise,135532,2218178 ASKILI BÜRÜMCÜK ELBISE,526,ELBISE,BEL ÜSTÜ GAZI,REÇME,477,33.0,29.64
14170,ÇOCUK,Sweatshirt,Kapşonsuz,104085,CVKS24SSP22-BVE32 SWEATSHIRT,142,T-SHIRT,DANTEL V TUTTURMA,DÜZ,836,20.0,29.63
14170,ÇOCUK,Sweatshirt,Kapşonsuz,104323,CVKS24SSP22-BVE32 SWEATSHIRT,147,T-SHIRT,FIRFIR BÜZGÜ,DÜZ,1034,24.0,29.63
23502,BAYAN,Bodysuit,Uzun Kollu,163089,2231665 OBONODY ZIBIN,590,T-SHIRT,TALIMAT TAKMA,DÜZ,551,22.5,29.62
14170,ÇOCUK,Sweatshirt,Kapşonsuz,103814,CVKS24SSP22-BVE32 SWEATSHIRT,373,T-SHIRT,OMUZ ÇATMA,OVERLOK,1039,24.0,29.62
13392,BAYAN,T-Shirt,Kısa Kol,139986,CDKW24HDNDR KIRMIZI TSHIRT,386,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,1283,27.0,29.62
5194,ÇOCUK,Elbise,Kolsuz elbise,127223,2225757-2LI BÜRÜMCEK ELBISE,536,ELBISE,ARKA ORTA ÇATMA,OVERLOK,512,28.0,29.62
5194,ÇOCUK,Elbise,Kolsuz elbise,126324,2225757-2LI BÜRÜMCEK ELBISE,343,ELBISE,BEDEN ÜTÜ,ÜTÜ,80,35.0,29.61
8650,BAYAN,Elbise,Kısa kollu elbise,125015,HVLS24RTURQ CET84 HAMILE ELBISESI,65,ELBISE,ETEK REÇME,REÇME,572,20.0,29.6
8511,BAYAN,Elbise,Kolsuz elbise,139044,2228285 CARRIE ELBISE,459,ELBISE,YAKA KANAL REÇME,REÇME,1188,30.0,29.6
5194,ÇOCUK,Elbise,Kolsuz elbise,126450,2225757-2LI BÜRÜMCEK ELBISE,474,ELBISE,BEDEN ÜTÜ,ÜTÜ,1042,35.0,29.6
27981,BAYAN,T-Shirt,Kısa Kol,112179,2222518 AMBER CEPLI T-SHIRT,293,T-SHIRT,YAKA ALT KAPAMA,OVERLOK,10,18.0,29.6
13564,BAYAN,T-Shirt,Kısa Kol,112852,2222514 GIZELLI TEK KOLLI TSHIRT,433,T-SHIRT,YAKA ÇATMA,OVERLOK,295,27.0,29.6
8511,BAYAN,Elbise,Kolsuz elbise,137657,2228285 CARRIE ELBISE,595,ELBISE,ÖN PARÇA BIRLESTIRME,OVERLOK,1008,17.0,29.59
19349,BAYAN,T-Shirt,Uzun Kol,158509,2226835 CHAIKA BLUZ,430,T-SHIRT,ASKILIK TAKMA,DÜZ,1078,15.0,29.59
11635,BAYAN,Tulum,Kısa Kollu Tulum,126203,2223370 DILAMON ELBISE,441,ELBISE,KOL ORTA TUTTURMA,DÜZ,873,27.0,29.59
14170,ÇOCUK,Sweatshirt,Kapşonsuz,104930,CVKS24SSP22-BVE32 SWEATSHIRT,161,T-SHIRT,FIRFIR BEDENE TAKMA,DÜZ,987,30.0,29.59
1180,ÇOCUK,T-Shirt,Tanktop,115726,144492075 METALIC ATLET,490,T-SHIRT,OMUZ TUTTURMA,DÜZ,548,24.0,29.59
46432,ÇOCUK,Elbise,Askılı elbise,127829,2218178 ASKILI BÜRÜMCÜK ELBISE,443,ELBISE,TALIMAT TAKMA,DÜZ,651,20.0,29.59
27981,BAYAN,T-Shirt,Kısa Kol,111631,2222518 AMBER CEPLI T-SHIRT,209,T-SHIRT,YAKA TAKMA,OVERLOK,1265,16.0,29.59
