UretimID,ModelAdi,PersonelNo,ModelTipAdi,OperAdi,MakinaTipi,Uretim,Etut,BirimUretimZamani
390,MSKW24HMIXS  MAVI PARÇALI TSHIRT,390,T-SHIRT,KOL TEPESI BÜZGÜ,DÜZ,814,12.0,11.81
462,2222518 AMBER CEPLI T-SHIRT,462,T-SHIRT,TALIMAT HAZIRLIK,DÜZ,653,10.0,11.8
112,2222546 BEGOTANA ELBISE,112,ELBISE,FIRMA ETIKT HAZIRLIK,DÜZ,1316,5.0,11.79
458,2219384 PALAZZO TSHIRT,458,T-SHIRT,TALIMAT HAZIRLIK,DÜZ,1089,9.0,11.79
243,2218178 ASKILI BÜRÜMCÜK ELBISE,243,ELBISE,TALIMAT HAZIRLIK,DÜZ,18,10.0,11.78
405,2222582 COMPONI,405,ELBISE,KART TAKMA,MANUEL,148,12.0,11.78
462,2222518 AMBER CEPLI T-SHIRT,462,T-SHIRT,TALIMAT HAZIRLIK,DÜZ,168,10.0,11.78
184,CDKW24HDNDR KIRMIZI TSHIRT,184,T-SHIRT,OMUZ EXSRAFOR,OVERLOK,731,12.0,11.77
368,2233327 HARRY POTTER SWEAT,368,T-SHIRT,YAKA ALT KAPAMA,OVERLOK,108,13.84,11.77
446,CVKS24SSP22-BVE32 SWEATSHIRT,446,T-SHIRT,TALIMAT HAZIRLIK,DÜZ,932,7.0,11.77
465,MSBS24X2REA BYDO2  BABY  TSHIRT,465,T-SHIRT,FIRMA ETIKET TAKMA,DÜZ,67,15.0,11.76
229,2222514 GIZELLI TEK KOLLI TSHIRT,229,T-SHIRT,FIRMA ETIKT HAZIRLIK,DÜZ,657,8.0,11.75
138,2222546 BEGOTANA ELBISE,138,ELBISE,DAMLA V SÜRFLE,OVERLOK,809,13.33,11.75
121,CVKS24SSP22-BVE32 SWEATSHIRT,121,T-SHIRT,YAKA HAZIRLIK,OVERLOK,244,12.0,11.75
513,2225249 BUBBLE TEE T-SHIRT,513,T-SHIRT,BIYE UCU TUTTURMA,DÜZ,1176,13.0,11.75
405,2222582 COMPONI,405,ELBISE,KART TAKMA,MANUEL,69,12.0,11.75
19,CVKS24SSP22-BVE32 SWEATSHIRT,19,T-SHIRT,YAKA ALT KAPAMA,OVERLOK,1598,13.0,11.75
487,2219384 PALAZZO TSHIRT,487,T-SHIRT,ÜRÜN ASKI TAKMA,MANUEL,16,8.0,11.75
14,2220847 BEGONIA BLUZ,14,T-SHIRT,LASTIK HAZIRLIK,DÜZ,2080,10.0,11.74
504,SBKS24DSPO2-BUB59 ELBISE,504,ELBISE,ÜRÜN KATLAMA,MANUEL,42,10.58,11.74
462,2222518 AMBER CEPLI T-SHIRT,462,T-SHIRT,TALIMAT HAZIRLIK,DÜZ,351,10.0,11.74
447,HVLS24RTURQ CET84 HAMILE ELBISESI,447,ELBISE,TALIMAT HAZIRLIK,DÜZ,334,5.0,11.73
194,2222514 GIZELLI TEK KOLLI TSHIRT,194,T-SHIRT,OMUZ ÇATMA,OVERLOK,2040,12.0,11.73
485,MSBS24HMACR-BXC21 BABY TSHIRT,485,T-SHIRT,ÜRÜN KATLAMA,MANUEL,100,10.0,11.73
229,2222514 GIZELLI TEK KOLLI TSHIRT,229,T-SHIRT,TALIMAT HAZIRLIK,DÜZ,756,10.0,11.72
10,2218178 ASKILI BÜRÜMCÜK ELBISE,10,ELBISE,LASTIK HAZIRLIK,DÜZ,495,8.0,11.72
435,2222582 COMPONI,435,ELBISE,LASTIK HAZIRLIK,DÜZ,697,8.0,11.7
14,2218625 BADI,14,T-SHIRT,YAKA HAZIRLIK,OVERLOK,1342,12.0,11.69
495,2225757-2LI BÜRÜMCEK ELBISE,495,ELBISE,ÖN YAKA BASMA,DÜZ,77,12.0,11.68
405,2222582 COMPONI,405,ELBISE,KART TAKMA,MANUEL,59,12.0,11.68
405,2222582 COMPONI,405,ELBISE,KART TAKMA,MANUEL,312,12.0,11.68
504,SBKS24DSPO2-BUB59 ELBISE,504,ELBISE,KART TAKMA,MANUEL,224,10.0,11.67
121,CVKS24SSP22-BVE32 SWEATSHIRT,121,T-SHIRT,YAKA HAZIRLIK,OVERLOK,450,12.0,11.65
464,2219384 PALAZZO TSHIRT,464,T-SHIRT,TALIMAT HAZIRLIK,DÜZ,159,9.0,11.65
510,SBKS24DSPO2-BUB59 ELBISE,510,ELBISE,SON KALITE KONTROL,MANUEL,1932,12.0,11.64
477,CVKS24SSP22-BVE32 SWEATSHIRT,477,T-SHIRT,ETEK MANSET HAZIRLIK,DÜZ,416,11.0,11.64
405,SBKS24DSPO2-BUB59 ELBISE,405,ELBISE,ÜRÜN KATLAMA,MANUEL,67,10.58,11.63
462,2222518 AMBER CEPLI T-SHIRT,462,T-SHIRT,CEP REÇME,REÇME,514,12.0,11.63
481,CDKS24HDONU-BXA79 T-SHIRT,481,T-SHIRT,BEDEN AYIRMA,MANUEL,452,12.0,11.62
486,SBKS24DSPO2-BUB59 ELBISE,486,ELBISE,KART TAKMA,MANUEL,498,10.0,11.61
229,2222514 GIZELLI TEK KOLLI TSHIRT,229,T-SHIRT,FIRMA ETIKT HAZIRLIK,DÜZ,1695,8.0,11.61
372,2225757-2LI BÜRÜMCEK ELBISE,372,ELBISE,ARKA KOL EVI BÜZGÜ,REÇME,1230,8.0,11.59
249,2222518 AMBER CEPLI T-SHIRT,249,T-SHIRT,TALIMAT HAZIRLIK,DÜZ,350,10.0,11.59
243,2222514 GIZELLI TEK KOLLI TSHIRT,243,T-SHIRT,FIRMA ETIKT HAZIRLIK,DÜZ,132,8.0,11.59
467,2222518 AMBER CEPLI T-SHIRT,467,T-SHIRT,TALIMAT HAZIRLIK,DÜZ,505,10.0,11.59
481,CDKS24HDONU-BXA79 T-SHIRT,481,T-SHIRT,ÜRÜN KATLAMA,MANUEL,170,12.0,11.58
249,2233327 HARRY POTTER SWEAT,249,T-SHIRT,ETEK MANSET HAZIRLIK,DÜZ,1291,12.0,11.56
487,2219384 PALAZZO TSHIRT,487,T-SHIRT,KART TAKMA,MANUEL,439,10.0,11.56
446,2225749 KROSE YAKALI SHIRT,446,T-SHIRT,TALIMAT HAZIRLIK,DÜZ,9,10.0,11.56
510,SBKS24DSPO2-BUB59 ELBISE,510,ELBISE,SON KALITE KONTROL,MANUEL,1200,12.0,11.55
462,2222518 AMBER CEPLI T-SHIRT,462,T-SHIRT,TALIMAT HAZIRLIK,DÜZ,1756,10.0,11.55
504,SBKS24DSPO2-BUB59 ELBISE,504,ELBISE,KART TAKMA,MANUEL,862,10.0,11.55
482,2219384 PALAZZO TSHIRT,482,T-SHIRT,KART TAKMA,MANUEL,354,10.0,11.55
482,CVKS24SSP22-BVE32 SWEATSHIRT,482,T-SHIRT,KART TAKMA,MANUEL,589,10.0,11.54
467,2222518 AMBER CEPLI T-SHIRT,467,T-SHIRT,TALIMAT HAZIRLIK,DÜZ,1118,10.0,11.54
249,CVKW24SGPAR-CPL95 BASKILI SWEAT,249,T-SHIRT,ETEK MANSET HAZIRLIK,DÜZ,311,12.0,11.54
405,2222582 COMPONI,405,ELBISE,KART TAKMA,MANUEL,468,12.0,11.53
536,2228285 CARRIE ELBISE,536,ELBISE,FIRMA ETIKT HAZIRLIK,DÜZ,154,12.0,11.53
317,2223370 DILAMON ELBISE,317,ELBISE,LASTIK HAZIRLIK,DÜZ,91,8.0,11.53
192,2219642 VARAK BASKILI T-SHIRT,192,T-SHIRT,SON KALITE KONTROL,MANUEL,21,8.0,11.52
462,2222518 AMBER CEPLI T-SHIRT,462,T-SHIRT,CEP REÇME,REÇME,1150,12.0,11.52
405,2222582 COMPONI,405,ELBISE,KART TAKMA,MANUEL,123,12.0,11.52
54,MSBS24X2REA BYDO2  BABY  TSHIRT,54,T-SHIRT,FIRMA ETIKET TAKMA,DÜZ,249,15.0,11.5
300,2219384 PALAZZO TSHIRT,300,T-SHIRT,TALIMAT HAZIRLIK,DÜZ,2480,9.0,11.5
481,2219384 PALAZZO TSHIRT,481,T-SHIRT,ÜRÜN ASKI TAKMA,MANUEL,18,8.0,11.5
484,CDKS24HDONU-BXA79 T-SHIRT,484,T-SHIRT,BEDEN AYIRMA,MANUEL,1103,12.0,11.49
484,2219384 PALAZZO TSHIRT,484,T-SHIRT,ÜRÜN ASKI TAKMA,MANUEL,70,8.0,11.49
510,SBKS24DSPO2-BUB59 ELBISE,510,ELBISE,SON KALITE KONTROL,MANUEL,1864,12.0,11.49
481,CDKS24HDONU-BXA79 T-SHIRT,481,T-SHIRT,BEDEN AYIRMA,MANUEL,60,12.0,11.48
486,SBKS24DSPO2-BUB59 ELBISE,486,ELBISE,KART TAKMA,MANUEL,113,10.0,11.48
417,MSBS24HMACR-BXC21 BABY TSHIRT,417,T-SHIRT,TALIMAT HAZIRLIK,DÜZ,545,4.0,11.48
485,2222582 COMPONI,485,ELBISE,KART TAKMA,MANUEL,80,12.0,11.47
194,2222514 GIZELLI TEK KOLLI TSHIRT,194,T-SHIRT,OMUZ ÇATMA,OVERLOK,1586,12.0,11.47
435,2222582 COMPONI,435,ELBISE,LASTIK HAZIRLIK,DÜZ,899,8.0,11.46
487,2219384 PALAZZO TSHIRT,487,T-SHIRT,KART TAKMA,MANUEL,90,10.0,11.46
19,CVKS24SSP22-BVE32 SWEATSHIRT,19,T-SHIRT,YAKA ALT KAPAMA,OVERLOK,1057,13.0,11.46
368,CVKW24SGPAR-CPL95 BASKILI SWEAT,368,T-SHIRT,YAKA ALT KAPAMA,OVERLOK,1346,13.84,11.45
487,CVKS24SSP22-BVE32 SWEATSHIRT,487,T-SHIRT,BEDEN STICKER TAKMA,MANUEL,1366,10.0,11.45
484,CDKS24HDONU-BXA79 T-SHIRT,484,T-SHIRT,KART TAKMA,MANUEL,451,8.0,11.44
477,CVKS24SSP22-BVE32 SWEATSHIRT,477,T-SHIRT,ETEK MANSET HAZIRLIK,DÜZ,1020,11.0,11.44
549,HVLS24RTURQ CET84 HAMILE ELBISESI,549,ELBISE,ÖN ALT BÜZGÜ,DÜZ,47,12.0,11.43
503,2219384 PALAZZO TSHIRT,503,T-SHIRT,KART TAKMA,MANUEL,1608,10.0,11.43
503,2225249 BUBBLE TEE T-SHIRT,503,T-SHIRT,ÜRÜN KATLAMA,MANUEL,242,10.58,11.43
460,2219642 VARAK BASKILI T-SHIRT,460,T-SHIRT,YAKA HAZIRLIK,OVERLOK,30,10.0,11.43
462,2222518 AMBER CEPLI T-SHIRT,462,T-SHIRT,FIRMA ETIKT HAZIRLIK,DÜZ,734,12.0,11.42
487,2219384 PALAZZO TSHIRT,487,T-SHIRT,ÜRÜN ASKI TAKMA,MANUEL,71,8.0,11.41
194,2222514 GIZELLI TEK KOLLI TSHIRT,194,T-SHIRT,OMUZ ÇATMA,OVERLOK,1781,12.0,11.41
14,2222546 BEGOTANA ELBISE,14,ELBISE,KOL LASTIK HAZIRLIK,DÜZ,240,12.0,11.4
243,2220847 BEGONIA BLUZ,243,T-SHIRT,TALIMAT HAZIRLIK,DÜZ,1248,8.57,11.4
405,2222582 COMPONI,405,ELBISE,KART TAKMA,MANUEL,368,12.0,11.4
435,2222582 COMPONI,435,ELBISE,LASTIK HAZIRLIK,DÜZ,880,8.0,11.39
504,SBKS24DSPO2-BUB59 ELBISE,504,ELBISE,ÜRÜN KATLAMA,MANUEL,895,10.58,11.39
387,2225757-2LI BÜRÜMCEK ELBISE,387,ELBISE,ARKA KOL EVI BÜZGÜ,REÇME,1457,8.0,11.38
249,CVKW24SGPAR-CPL95 BASKILI SWEAT,249,T-SHIRT,ETEK MANSET HAZIRLIK,DÜZ,1515,12.0,11.37
460,2219384 PALAZZO TSHIRT,460,T-SHIRT,TALIMAT HAZIRLIK,DÜZ,2094,9.0,11.37
405,SBKS24DSPO2-BUB59 ELBISE,405,ELBISE,KART TAKMA,MANUEL,207,10.0,11.36
405,2222582 COMPONI,405,ELBISE,KART TAKMA,MANUEL,172,12.0,11.36
504,2225249 BUBBLE TEE T-SHIRT,504,T-SHIRT,ÜRÜN KATLAMA,MANUEL,854,10.58,11.34
56,2219384 PALAZZO TSHIRT,56,T-SHIRT,ETEK REÇME,REÇME,500,15.0,11.34
372,2225757-2LI BÜRÜMCEK ELBISE,372,ELBISE,ÖN KOL EVI BÜZGÜ,REÇME,157,8.0,11.33
14,2220847 BEGONIA BLUZ,14,T-SHIRT,LASTIK HAZIRLIK,REÇME,1752,10.0,11.31
482,CVKS24SSP22-BVE32 SWEATSHIRT,482,T-SHIRT,KART TAKMA,MANUEL,226,10.0,11.31
441,2222518 AMBER CEPLI T-SHIRT,441,T-SHIRT,YAKA HAZIRLIK,OVERLOK,493,10.0,11.3
467,2218625 BÜRÜMCÜK SALOPET ELBISE,467,ELBISE,TALIMAT HAZIRLIK,DÜZ,44,10.0,11.3
462,2222518 AMBER CEPLI T-SHIRT,462,T-SHIRT,TALIMAT HAZIRLIK,DÜZ,329,10.0,11.3
607,2226835 CHAIKA BLUZ,607,T-SHIRT,TALIMAT HAZIRLIK,DÜZ,74,8.57,11.3
504,SBKS24DSPO2-BUB59 ELBISE,504,ELBISE,KART TAKMA,MANUEL,171,10.0,11.29
485,2222582 COMPONI,485,ELBISE,KART TAKMA,MANUEL,271,12.0,11.29
404,2219384 PALAZZO TSHIRT,404,T-SHIRT,ÜRÜN ASKI TAKMA,MANUEL,430,8.0,11.27
487,2219384 PALAZZO TSHIRT,487,T-SHIRT,KART TAKMA,MANUEL,137,10.0,11.26
405,SBKS24DSPO2-BUB59 ELBISE,405,ELBISE,ÜRÜN KATLAMA,MANUEL,39,10.58,11.26
503,2225249 BUBBLE TEE T-SHIRT,503,T-SHIRT,KART TAKMA,MANUEL,1313,10.9,11.26
449,2219642 VARAK BASKILI T-SHIRT,449,T-SHIRT,SON KALITE KONTROL,MANUEL,1344,8.0,11.26
229,2231665 OBONODY ZIBIN,229,T-SHIRT,ENSE BIYE TAKMA,REÇME,2132,12.85,11.25
484,CDKS24HDONU-BXA79 T-SHIRT,484,T-SHIRT,ÜRÜN KATLAMA,MANUEL,171,12.0,11.25
495,2225757-2LI BÜRÜMCEK ELBISE,495,ELBISE,TALIMAT HAZIRLIK,DÜZ,2414,6.0,11.24
495,2222514 GIZELLI TEK KOLLI TSHIRT,495,T-SHIRT,KOL KISTIRMA,DÜZ,1899,10.58,11.24
372,2225757-2LI BÜRÜMCEK ELBISE,372,ELBISE,ARKA KOL EVI BÜZGÜ,REÇME,1000,8.0,11.24
493,2228285 CARRIE ELBISE,493,ELBISE,TALIMAT HAZIRLIK,DÜZ,259,10.0,11.22
14,2218625 BADI,14,T-SHIRT,YAKA HAZIRLIK,OVERLOK,1120,12.0,11.21
487,2218625 BADI,487,T-SHIRT,SET KARTI TAKMA,REÇME,223,7.0,11.21
504,2225249 BUBBLE TEE T-SHIRT,504,T-SHIRT,KART TAKMA,MANUEL,1092,10.9,11.21
14,2220847 BEGONIA BLUZ,14,T-SHIRT,LASTIK HAZIRLIK,DÜZ,1653,10.0,11.18
460,2219642 VARAK BASKILI T-SHIRT,460,T-SHIRT,YAKA HAZIRLIK,OVERLOK,1870,10.0,11.18
477,CVKS24SSP22-BVE32 SWEATSHIRT,477,T-SHIRT,ETEK MANSET HAZIRLIK,DÜZ,961,11.0,11.17
478,2225757-2LI BÜRÜMCEK ELBISE,478,ELBISE,TALIMAT HAZIRLIK,DÜZ,694,6.0,11.16
229,2222514 GIZELLI TEK KOLLI TSHIRT,229,T-SHIRT,TALIMAT HAZIRLIK,DÜZ,1024,10.0,11.15
14,2220847 BEGONIA BLUZ,14,T-SHIRT,LASTIK HAZIRLIK,DÜZ,1332,10.0,11.13
462,2226835 CHAIKA BLUZ,462,T-SHIRT,FIRMA ETIKT HAZIRLIK,DÜZ,621,12.0,11.13
368,CVKW24SGPAR-CPL95 BASKILI SWEAT,368,T-SHIRT,YAKA ALT KAPAMA,OVERLOK,1746,13.84,11.13
461,2222518 AMBER CEPLI T-SHIRT,461,T-SHIRT,CEP REÇME,REÇME,82,12.0,11.13
481,CDKS24HDONU-BXA79 T-SHIRT,481,T-SHIRT,BEDEN AYIRMA,MANUEL,287,12.0,11.12
142,2218178 ASKILI BÜRÜMCÜK ELBISE,142,ELBISE,LASTIK HAZIRLIK,DÜZ,912,8.0,11.12
487,CVKS24SSP22-BVE32 SWEATSHIRT,487,T-SHIRT,ÜRÜN KATLAMA,MANUEL,72,15.0,11.11
503,2219384 PALAZZO TSHIRT,503,T-SHIRT,KART TAKMA,MANUEL,1303,10.0,11.11
486,SBKS24DSPO2-BUB59 ELBISE,486,ELBISE,KART TAKMA,MANUEL,151,10.0,11.11
390,2228071 MILKY WAY SIYAH ELBISE,390,ELBISE,FERMUAR UCU TUTTURMA,DÜZ,668,12.0,11.1
461,2222518 AMBER CEPLI T-SHIRT,461,T-SHIRT,CEP REÇME,REÇME,124,12.0,11.07
243,SBKS24DSPO2-BUB59 ELBISE,243,ELBISE,TALIMAT HAZIRLIK,DÜZ,46,4.0,11.07
405,2222582 COMPONI,405,ELBISE,ÜRÜN ASKI TAKMA,MANUEL,115,8.0,11.05
487,2219384 PALAZZO TSHIRT,487,T-SHIRT,KART TAKMA,MANUEL,57,10.0,11.04
249,2233327 HARRY POTTER SWEAT,249,T-SHIRT,ETEK MANSET HAZIRLIK,DÜZ,399,12.0,11.03
19,CVKS24SSP22-BVE32 SWEATSHIRT,19,T-SHIRT,YAKA ALT KAPAMA,OVERLOK,1065,13.0,11.02
484,2219384 PALAZZO TSHIRT,484,T-SHIRT,ÜRÜN ASKI TAKMA,MANUEL,217,8.0,11.02
504,SBKS24DSPO2-BUB59 ELBISE,504,ELBISE,KART TAKMA,MANUEL,328,10.0,11.01
112,2222546 BEGOTANA ELBISE,112,ELBISE,FIRMA ETIKT HAZIRLIK,DÜZ,786,5.0,11.01
116,2225249 BUBBLE TEE T-SHIRT,116,T-SHIRT,TALIMAT HAZIRLIK,DÜZ,2,6.666,11.0
243,2220847 BEGONIA BLUZ,243,T-SHIRT,TALIMAT HAZIRLIK,DÜZ,1133,8.57,11.0
368,CVKW24SGPAR-CPL95 BASKILI SWEAT,368,T-SHIRT,YAKA ALT KAPAMA,OVERLOK,1347,13.84,10.99
10,2218178 ASKILI BÜRÜMCÜK ELBISE,10,ELBISE,TALIMAT HAZIRLIK,DÜZ,825,10.0,10.99
481,CDKS24HDONU-BXA79 T-SHIRT,481,T-SHIRT,BEDEN AYIRMA,MANUEL,86,12.0,10.98
477,CVKS24SSP22-BVE32 SWEATSHIRT,477,T-SHIRT,ETEK MANSET HAZIRLIK,DÜZ,783,11.0,10.98
14,2218625 BADI,14,T-SHIRT,YAKA HAZIRLIK,OVERLOK,1371,12.0,10.97
288,2233337 SET SALOPET,288,ELBISE,TALIMAT HAZIRLIK,DÜZ,161,10.0,10.97
14,2222546 BEGOTANA ELBISE,14,ELBISE,KOL LASTIK HAZIRLIK,DÜZ,168,12.0,10.97
482,CVKS24SSP22-BVE32 SWEATSHIRT,482,T-SHIRT,KART TAKMA,MANUEL,402,10.0,10.97
390,2228071 MILKY WAY SIYAH ELBISE,390,ELBISE,FERMUAR UCU TUTTURMA,DÜZ,780,12.0,10.96
138,2222546 BEGOTANA ELBISE,138,ELBISE,DAMLA V SÜRFLE,OVERLOK,702,13.33,10.96
525,2222518 AMBER CEPLI T-SHIRT,525,T-SHIRT,TALIMAT HAZIRLIK,DÜZ,209,10.0,10.95
402,MSBS24HMACR-BXC21 BABY TSHIRT,402,T-SHIRT,TALIMAT HAZIRLIK,DÜZ,173,4.0,10.95
504,SBKS24DSPO2-BUB59 ELBISE,504,ELBISE,KART TAKMA,MANUEL,457,10.0,10.95
317,2222582 COMPONI,317,ELBISE,LASTIK HAZIRLIK,DÜZ,54,8.0,10.94
536,2225757-2LI BÜRÜMCEK ELBISE,536,ELBISE,TALIMAT HAZIRLIK,DÜZ,836,6.0,10.93
61,2233337 SET SALOPET,61,ELBISE,CEP AGZI SURFILE,OVERLOK,313,9.47,10.91
249,CVKW24SGPAR-CPL95 BASKILI SWEAT,249,T-SHIRT,ETEK MANSET HAZIRLIK,DÜZ,1257,12.0,10.91
504,SBKS24DSPO2-BUB59 ELBISE,504,ELBISE,ÜRÜN KATLAMA,MANUEL,757,10.58,10.91
243,2218178 ASKILI BÜRÜMCÜK ELBISE,243,ELBISE,TALIMAT HAZIRLIK,DÜZ,501,10.0,10.91
435,2222582 COMPONI,435,ELBISE,LASTIK HAZIRLIK,DÜZ,824,8.0,10.91
503,CDKS24HDONU-BXA79 T-SHIRT,503,T-SHIRT,ÜRÜN KATLAMA,MANUEL,700,12.0,10.89
435,2222582 COMPONI,435,ELBISE,LASTIK HAZIRLIK,DÜZ,772,8.0,10.88
504,SBKS24DSPO2-BUB59 ELBISE,504,ELBISE,ÜRÜN KATLAMA,MANUEL,439,10.58,10.88
67,2222518 AMBER CEPLI T-SHIRT,67,T-SHIRT,YAKA HAZIRLIK,OVERLOK,271,10.0,10.88
490,2219642 VARAK BASKILI T-SHIRT,490,T-SHIRT,YAKA HAZIRLIK,OVERLOK,1413,10.0,10.88
481,CDKS24HDONU-BXA79 T-SHIRT,481,T-SHIRT,KART TAKMA,MANUEL,90,8.0,10.87
486,2222582 COMPONI,486,ELBISE,ÜRÜN ASKI TAKMA,MANUEL,93,8.0,10.86
530,HVLS24RTURQ CET84 HAMILE ELBISESI,530,ELBISE,KOL ÜST BÜZGÜ,REÇME,1327,10.0,10.86
441,2222518 AMBER CEPLI T-SHIRT,441,T-SHIRT,YAKA HAZIRLIK,OVERLOK,110,10.0,10.85
504,2225249 BUBBLE TEE T-SHIRT,504,T-SHIRT,KART TAKMA,MANUEL,87,10.9,10.85
390,MSKW24HMIXS  MAVI PARÇALI TSHIRT,390,T-SHIRT,KOL TEPESI BÜZGÜ,DÜZ,1966,12.0,10.85
447,HVLS24RTURQ CET84 HAMILE ELBISESI,447,ELBISE,TALIMAT TAKMA,DÜZ,600,20.0,10.85
390,2228071 MILKY WAY SIYAH ELBISE,390,ELBISE,FERMUAR UCU TUTTURMA,DÜZ,86,12.0,10.84
503,2225249 BUBBLE TEE T-SHIRT,503,T-SHIRT,ÜRÜN KATLAMA,MANUEL,519,10.58,10.84
487,CVKS24SSP22-BVE32 SWEATSHIRT,487,T-SHIRT,BEDEN STICKER TAKMA,MANUEL,304,10.0,10.84
243,2222546 BEGOTANA ELBISE,243,ELBISE,TALIMAT HAZIRLIK,DÜZ,360,5.0,10.83
481,CDKS24HDONU-BXA79 T-SHIRT,481,T-SHIRT,KART TAKMA,MANUEL,295,8.0,10.83
192,SBKS24DSPO2-BUB59 ELBISE,192,ELBISE,SON KALITE KONTROL,MANUEL,223,12.0,10.82
229,2222514 GIZELLI TEK KOLLI TSHIRT,229,T-SHIRT,TALIMAT HAZIRLIK,DÜZ,1030,10.0,10.82
14,2220847 BEGONIA BLUZ,14,T-SHIRT,LASTIK HAZIRLIK,REÇME,2315,10.0,10.82
249,CVKW24SGPAR-CPL95 BASKILI SWEAT,249,T-SHIRT,ETEK MANSET HAZIRLIK,DÜZ,1703,12.0,10.82
74,2218625 BÜRÜMCÜK SALOPET ELBISE,74,ELBISE,ARKA LASTIK TAKMA,OVERLOK,727,8.0,10.81
503,CDKS24HDONU-BXA79 T-SHIRT,503,T-SHIRT,ÜRÜN KATLAMA,MANUEL,155,12.0,10.8
67,2222518 AMBER CEPLI T-SHIRT,67,T-SHIRT,TALIMAT HAZIRLIK,DÜZ,318,10.0,10.79
14,2220847 BEGONIA BLUZ,14,T-SHIRT,LASTIK HAZIRLIK,DÜZ,1348,10.0,10.79
396,2222518 AMBER CEPLI T-SHIRT,396,T-SHIRT,YAKA HAZIRLIK,OVERLOK,54,10.0,10.78
493,2225757-2LI BÜRÜMCEK ELBISE,493,ELBISE,TALIMAT HAZIRLIK,DÜZ,260,6.0,10.78
249,CVKW24SGPAR-CPL95 BASKILI SWEAT,249,T-SHIRT,ETEK MANSET HAZIRLIK,DÜZ,1381,12.0,10.77
564,2218178 ASKILI BÜRÜMCÜK ELBISE,564,ELBISE,LASTIK HAZIRLIK,DÜZ,1391,8.0,10.77
510,2218625 BADI,510,T-SHIRT,SON KALITE KONTROL,MANUEL,422,8.0,10.77
194,2226835 CHAIKA BLUZ,194,T-SHIRT,YAKA MENDIL OVERLOK,OVERLOK,200,20.0,10.75
504,2225249 BUBBLE TEE T-SHIRT,504,T-SHIRT,ÜRÜN KATLAMA,MANUEL,486,10.58,10.75
503,2225249 BUBBLE TEE T-SHIRT,503,T-SHIRT,ÜRÜN KATLAMA,MANUEL,792,10.58,10.74
485,CDKS24HDANS-BTL74 T-SHIRT,485,T-SHIRT,BEDEN AYIRMA,MANUEL,1000,8.0,10.74
504,SBKS24DSPO2-BUB59 ELBISE,504,ELBISE,ÜRÜN KATLAMA,MANUEL,826,10.58,10.72
516,2219642 VARAK BASKILI T-SHIRT,516,T-SHIRT,YAKA HAZIRLIK,OVERLOK,485,10.0,10.72
485,MSBS24HMACR-BXC21 BABY TSHIRT,485,T-SHIRT,KART TAKMA,MANUEL,547,9.0,10.72
503,2225249 BUBBLE TEE T-SHIRT,503,T-SHIRT,KART TAKMA,MANUEL,955,10.9,10.72
390,2228071 MILKY WAY SIYAH ELBISE,390,ELBISE,FERMUAR UCU TUTTURMA,DÜZ,391,12.0,10.71
10,2218178 ASKILI BÜRÜMCÜK ELBISE,10,ELBISE,TALIMAT HAZIRLIK,DÜZ,761,10.0,10.71
490,2225249 BUBBLE TEE T-SHIRT,490,T-SHIRT,YAKA HAZIRLIK,OVERLOK,1480,10.0,10.71
194,2222514 GIZELLI TEK KOLLI TSHIRT,194,T-SHIRT,OMUZ ÇATMA,OVERLOK,1326,12.0,10.69
62,2233337 SET SALOPET,62,ELBISE,CEP AGZI SURFILE,OVERLOK,48,9.47,10.69
372,2225757-2LI BÜRÜMCEK ELBISE,372,ELBISE,ARKA KOL EVI BÜZGÜ,REÇME,825,8.0,10.68
490,2225249 BUBBLE TEE T-SHIRT,490,T-SHIRT,YAKA HAZIRLIK,OVERLOK,1025,10.0,10.67
449,2218625 BÜRÜMCÜK SALOPET ELBISE,449,ELBISE,SON KALITE KONTROL,MANUEL,450,12.0,10.67
405,2222582 COMPONI,405,ELBISE,KART TAKMA,MANUEL,204,12.0,10.66
481,CDKS24HDONU-BXA79 T-SHIRT,481,T-SHIRT,KART TAKMA,MANUEL,347,8.0,10.64
461,2222518 AMBER CEPLI T-SHIRT,461,T-SHIRT,CEP REÇME,REÇME,388,12.0,10.64
481,2219384 PALAZZO TSHIRT,481,T-SHIRT,KART TAKMA,MANUEL,208,10.0,10.63
368,CVKW24SGPAR-CPL95 BASKILI SWEAT,368,T-SHIRT,YAKA ALT KAPAMA,OVERLOK,1411,13.84,10.62
405,MSBS24HMACR-BXC21 BABY TSHIRT,405,T-SHIRT,KART TAKMA,MANUEL,1014,9.0,10.62
503,CDKS24HDONU-BXA79 T-SHIRT,503,T-SHIRT,KART TAKMA,MANUEL,1441,8.0,10.61
481,CDKS24HDONU-BXA79 T-SHIRT,481,T-SHIRT,KART TAKMA,MANUEL,574,8.0,10.59
14,2218625 BADI,14,T-SHIRT,YAKA HAZIRLIK,OVERLOK,915,12.0,10.56
181,CDKW24HDNDR KIRMIZI TSHIRT,181,T-SHIRT,TALIMAT HAZIRLIK,DÜZ,163,7.0,10.56
482,CVKS24SSP22-BVE32 SWEATSHIRT,482,T-SHIRT,KART TAKMA,MANUEL,1429,10.0,10.55
249,CVKW24SGPAR-CPL95 BASKILI SWEAT,249,T-SHIRT,ETEK MANSET HAZIRLIK,DÜZ,1389,12.0,10.54
504,SBKS24DSPO2-BUB59 ELBISE,504,ELBISE,ÜRÜN KATLAMA,MANUEL,767,10.58,10.54
